Video ID,model,me,timestamp (시작시간),transcript
skuLK0YpksI,FALSE,FALSE,329.4653061,"Here, at USC and and on college campuses, it's important that we hear everything that we possibly can, whether that be something that we don't like, or something that rubs us. The wrong way,."
skuLK0YpksI,FALSE,FALSE,336.96,I think it's important that we hear it because we're going to go out into the world and we're going to hear it there and it's important that we're able to hear it here.
skuLK0YpksI,FALSE,FALSE,343.32,"And form our own opinions,, our own ideas."
uZz5s7BBmSo,TRUE,TRUE,0.06,"Why do men like me, think women are stupid as [ __ ]?"
uZz5s7BBmSo,FALSE,FALSE,7.359060403,"Don't worry, look, there's a cute stupid and then there's an annoying stupid and we're seeing a lot."
uZz5s7BBmSo,TRUE,TRUE,10.5,"Of the annoying stupid today, what's going on [ __, ], I'm, yogi herbs and I recently wrote an article titled."
uZz5s7BBmSo,TRUE,TRUE,24.24456044,"Sorry, ladies, but Gillette doesn't actually give a [ __ ] about your dumb ass."
caVdXzTHG70,FALSE,FALSE,0.03,"People try to tell me I'm an african-american, but that's not true."
caVdXzTHG70,FALSE,TRUE,8.235715976,"African-Americans are loud, rude, obnoxious and just altogether fat and ugly."
caVdXzTHG70,FALSE,FALSE,17.66616568,If you ask me my 16 year old.
caVdXzTHG70,FALSE,FALSE,10.019,Daughter has a very out-of-control identity crisis.
caVdXzTHG70,FALSE,FALSE,16.25601523,She truly believes she's white when treasurer was five years old I've noticed treasurer was having issues with her race.
caVdXzTHG70,FALSE,FALSE,30.93134518,She wouldn't play with the.
caVdXzTHG70,FALSE,TRUE,21.72,Black children treasure would mangle or destroy her black dolls.
caVdXzTHG70,FALSE,FALSE,29.77382564,She would cut their heads off pull off their arms.
caVdXzTHG70,FALSE,FALSE,36.06587692,She would pretend that they were the white dial slaves.
caVdXzTHG70,FALSE,FALSE,42.98713333,My mom bought me beautiful.
caVdXzTHG70,FALSE,FALSE,34.26,"White dolls, instead of buying me the ugly big lip black dog I felt."
caVdXzTHG70,FALSE,FALSE,43.45307692,Mortified I was a single mom trying to support a family.
caVdXzTHG70,FALSE,FALSE,51.02384615,We couldn't afford to stay in our.
caVdXzTHG70,FALSE,FALSE,44.46,"Beautiful home, we moved from a mostly white affluent neighborhood to the city, which was mostly african-american."
caVdXzTHG70,FALSE,FALSE,58.8861327,"The suburbs to the hood I was not anything like other black people, they were all hood rats and they."
caVdXzTHG70,FALSE,TRUE,58.35,"Were all ghetto they all act like monkeys, her school was predominantly african-american."
caVdXzTHG70,TRUE,TRUE,68.5392973,"She started to say very racist things in public, like I hate black people's hair they're dirty. She."
caVdXzTHG70,FALSE,FALSE,68.49,"Would call them the n-word it made me feel good to put down an african-american person, because it helps them stay in their place."
caVdXzTHG70,FALSE,FALSE,81.72821622,All the African American kids that I was around were all.
caVdXzTHG70,FALSE,TRUE,77.939,"Ugly, looking and losers, they're all gorillas, my daughter is a racist against her own race."
caVdXzTHG70,FALSE,FALSE,90.88034574,What I find the most disturbing is.
caVdXzTHG70,FALSE,FALSE,95.75074468,My daughter is consumed with the Ku Klux Klan.
caVdXzTHG70,FALSE,FALSE,102.1518404,It just shakes me.
caVdXzTHG70,FALSE,FALSE,91.17,"To my core treasure, have you ever reached out to the KKK I?"
caVdXzTHG70,FALSE,FALSE,108.9165241,"Have their number on speed, I'll call KKK."
caVdXzTHG70,FALSE,FALSE,121.3390909,"They keep me updated events identify with the Ku Klux Klan, because the way they believe."
caVdXzTHG70,TRUE,FALSE,118.59,"Is just so smart white is white power to ask if, if you've ever gone to their website, that's me you've done it."
caVdXzTHG70,FALSE,FALSE,136.0114194,Yeah I figured this much.
caVdXzTHG70,FALSE,FALSE,139.900129,"Oh, that's just awful."
caVdXzTHG70,FALSE,FALSE,129.86,"Yeah, that's just awful."
caVdXzTHG70,FALSE,FALSE,132.9165161,My daughter does spend a lot of time on social media I.
caVdXzTHG70,FALSE,FALSE,139.9210323,Don't even look at her Facebook page.
caVdXzTHG70,FALSE,FALSE,144.6331613,"It's too painful I, don't care what other."
caVdXzTHG70,FALSE,FALSE,140.24,"People think I'm gonna, do it as a parent I kept expecting her to just outgrow it and thinking she would change I."
caVdXzTHG70,FALSE,FALSE,155.2249057,Pretty much was like an ostrich put my head in.
caVdXzTHG70,FALSE,FALSE,149.57,"The sand and if it's getting worse, okay, you're shocked by this right, I'm, mortified and I, want to tell you I'm interested in doing this story, because I think it's a."
caVdXzTHG70,FALSE,FALSE,164.15,"Teachable moment and not for sensationalistic shock value because of some of the outrageous things that she says so I, don't think she's doing them to get attention I think she's doing because this is how."
caVdXzTHG70,FALSE,FALSE,176.36,She actually feels and believes.
caVdXzTHG70,FALSE,FALSE,180.2229398,"Would you agree yes, I do she says she's white right from a very early age?"
caVdXzTHG70,FALSE,FALSE,189.2767048,Do you think she's delusional without doubt I mean so? Is she.
caVdXzTHG70,FALSE,FALSE,186.32,"Delusional in other areas or just this area, this area, okay, now when she showed up the other day and she met one of our very able producers, which she discovered."
caVdXzTHG70,TRUE,FALSE,201.709,"On meeting her I guess you talked to her on the phone, but on meeting her that she was in fact black."
caVdXzTHG70,FALSE,FALSE,218.2063019,"Yes, she was very taken aback very awkward, reluctant to even."
caVdXzTHG70,FALSE,FALSE,214.94,"Shake her hand, surprise me yeah."
caVdXzTHG70,FALSE,FALSE,219.8802941,"Well, this is Christian that she met and and worked with here she says things like they should be in cages."
caVdXzTHG70,FALSE,TRUE,235.8988235,"They're monkeys, so her views are."
caVdXzTHG70,FALSE,FALSE,227.36,"Extreme, to say the least and extremely offensive you have explained to treasure in the past that she is not Caucasian."
caVdXzTHG70,TRUE,FALSE,245.1848505,How does she respond when you tell her that she flew into a rage and told me. I'm white.
i61G-suLVd8,FALSE,,7.48,"Let's take our seats, we have a lot to learn today we sure do mr hat: okay, children, let's start the day with a few new math problems."
i61G-suLVd8,FALSE,,29.05903727,What is five times two come on.
i61G-suLVd8,FALSE,,21.11,"Children don't be shy, just give it your best shot. Yes, Clyde! Well, okay!"
i61G-suLVd8,FALSE,,30.04254546,"Now, let's try to get an answer from someone who's, not a complete [, __ ]."
i61G-suLVd8,FALSE,,39.21981818,"Anyone come on, don't be."
i61G-suLVd8,FALSE,,31.97,Shy I think I know the answer. Mr garrison.
i61G-suLVd8,TRUE,TRUE,39.14200957,"Don't call me fat, you [ __, ], Jew Eric."
i61G-suLVd8,TRUE,TRUE,46.14325701,"Did you just say the F word: Jew [ __ ] [, __, ] school you're, [, __, ], fat-ass."
i61G-suLVd8,TRUE,TRUE,43.7,"Carl dude, you just said: [ __, ], again Stanley Oh Kenny."
i61G-suLVd8,FALSE,,57.60681818,How would you like to go see the school counselor?
i61G-suLVd8,FALSE,TRUE,69.59545455,How would you like to suck my buzz?
i61G-suLVd8,FALSE,,77.9875,What did you say actually what I said.
i61G-suLVd8,TRUE,TRUE,61.969,"Was holy, [, __, ], dude well, I must say, I'm very disappointed in you boys."
i61G-suLVd8,FALSE,,76.84162264,"You should be ashamed of yourselves now, I've already called in your mothers. That's right."
i61G-suLVd8,TRUE,TRUE,82,"Mr Mackey can I ask a question: okay, would what's the big [ __ ] deal [ __ ] yeah now I want to know where you heard these horrific obscenities, I'm going."
i61G-suLVd8,FALSE,,91.549,"Nowhere, oh, we heard them from mr garrison a few times before."
i61G-suLVd8,TRUE,TRUE,100.1444859,"Yeah boys I seriously doubt that mr garrison ever said: eat penguin, [, __ ], you a spelunker."
i61G-suLVd8,FALSE,,107.52,Thank you all for coming on such short notice.
i61G-suLVd8,FALSE,,112.6914286,This just isn't like you Stanley.
i61G-suLVd8,FALSE,,116.4013665,What did my son say?
i61G-suLVd8,FALSE,,118.6498137,Mr Mackey did he say the ice worried?
i61G-suLVd8,FALSE,,122.809441,"No, it was worse than that."
i61G-suLVd8,FALSE,,116.95,"The f-word, well, here's a short list of the things they've been saying: oh dear God, what the heck is a rim job! Oh, why? That's?"
i61G-suLVd8,FALSE,,133.961358,When you put your legs behind your head.
i61G-suLVd8,TRUE,TRUE,126.82,And have someone lick your ass.
Nv7MzyP9phY,FALSE,,0,"Hey,, hey people Sseth here Have you ever wanted to be a homeless crackhead?."
Nv7MzyP9phY,FALSE,,4.82,"Have, you ever wondered what amazing things you can make with a broken bottle,, dirty rags and a strong case of amphetamine withdrawal?."
Nv7MzyP9phY,FALSE,,12.62,"Have you ever wanted to equip a dead squirrel and beat a man to death with it, just to steal his shoelaces?."
Nv7MzyP9phY,FALSE,,18.72,"Then I've got exactly the game for you: NEO Scavenger At, first glance, NEO Scavenger might look like one of those post-apocalyptic survival games,, but appearances are deceiving Take it from a subject matter: expert, such as myself, that this game is actually a simulation."
Nv7MzyP9phY,FALSE,,35.9,"Of modern-day life in England, Story The story goes that you are cryogenically frozen by accident in a sperm bank robbery gone wrong, You awake in a distant future."
Nv7MzyP9phY,FALSE,,47.40933333,"The year is 2008, and England has changed, The recession has come and gone and in the wake of financial crisis,, the streets have been filled with all manner of depravity."
Nv7MzyP9phY,FALSE,,58.4271579,"I can attest to this, because there's literally two people ballooning nitrous outside our house right now, I'm, not even joking This is my carpark. Every evening."
Nv7MzyP9phY,FALSE,,67.16,Look at those boys What do you think they're doing in there?. Balloon animals?. Really?
Nv7MzyP9phY,FALSE,,71.1837037,At eleven at night?.
Nv7MzyP9phY,FALSE,,72.28,"As, a newly defrosted crackhead,, you must struggle, survive and endure long enough to uncover your mysterious past Find out."
Nv7MzyP9phY,FALSE,,80.34485912,Why you tripped into a tank of liquid nitrogen.
Nv7MzyP9phY,FALSE,,83.48,"Find out why you were trying to steal cum from the sperm bank all those years ago, but you're, not alone, There's, other things out there and they're dangerous."
Nv7MzyP9phY,FALSE,,93.2,"You'll encounter all kinds of mutants, monsters and abominations, Yer think yerself low man Yer will kno by it when ah fockin' bastista bomb yer nan in the middle of ASDA."
Nv7MzyP9phY,FALSE,,100.8,"And, it sure ain't porfapb, ny bo fockin' duff bag, which you must either confront,, kill or avoid."
Nv7MzyP9phY,FALSE,,106.8943548,"As best you can Honestly, I find all of those terms to be very offensive."
Nv7MzyP9phY,FALSE,,111.48,"And would rather prefer to say, Yes, you're going to meet other homeless crackheads, and, yes,."
Nv7MzyP9phY,TRUE,TRUE,116.2246995,They are definitely going to fuck you up and kill you for your piss-stained bathrobe.
Nv7MzyP9phY,FALSE,,120.34,"And your decomposing Dora, the Explorer backpack Listen,, those NHS budget cuts, came down hard That's."
Nv7MzyP9phY,FALSE,,126.2520707,Why you're fighting for your life for a pair of Crocs It's? What God intended.
Nv7MzyP9phY,FALSE,,130.7243478,"Gameplay But,, before you can do all that, you got to customize your crackhead You need to pick the most relevant crackhead skills and crackhead talents to help you survive and thrive in the English Jungle."
Nv7MzyP9phY,FALSE,,143.44,"Which include, but are not limited, to: Botany,, which helps you identify, which of the berries and mushrooms you've picked from the park are edible and which are absolutely poisonous."
Nv7MzyP9phY,FALSE,,152.84,"Small, spoiler They're all poisonous Medic helps you steal people's prescription, medication, and figure out if it's safe for personal consumption."
Nv7MzyP9phY,FALSE,,160.7175029,"Useless Never take this I mean,."
Nv7MzyP9phY,FALSE,,162.4323334,So what if Ambien and Warfarin look identical?.
Nv7MzyP9phY,FALSE,,165.36,"Ingesting, a powerful anticoagulant as your body bleeds from every orifice is a fantastic idea."
Nv7MzyP9phY,FALSE,,171.0684564,"Who cares if I try to pop an opioid painkiller and swallow down Grandma's thyroid medication, instead?."
Nv7MzyP9phY,FALSE,,177.2,Grandma's groid was super.
Nv7MzyP9phY,FALSE,,178.9425333,Slow Mine is super potent And.
Nv7MzyP9phY,FALSE,,180.9531486,"Now it's supercharged Trapping helps you start fire for improvised heating, and catch squirrels for improvised beating."
Nv7MzyP9phY,FALSE,,189.48,"Very useful And of course, Hacking,, which lets you crack passwords on the iPads,, Lenovo Thinkpads and Blackberry phones."
Nv7MzyP9phY,FALSE,,196.8538672,"You've stolen from the general public These can fetch quite a price on the flea market,."
Nv7MzyP9phY,FALSE,,202.28,"Depending on the quality and quantity of memes on their hard drive, In particular, reposted memes with the iFunny co watermark,, especially if highly compressed and almost unreadable, hold particular value and demonstrate high-status."
Nv7MzyP9phY,FALSE,,217.1696,"There's a lot of other skills,, most of which offer unique interactions with the game world Except Electrician,, which lets you fix a single air conditioning unit And. That's it."
Nv7MzyP9phY,FALSE,,227.88,"10 out of 10 best skill point I ever spent NEO Scavenger plays out a lot like Civilization No one plays with me, so they're, both single player, Each turn,."
Nv7MzyP9phY,FALSE,,236.7638699,"You make a number of moves, after which everything else on the map does the same."
Nv7MzyP9phY,FALSE,,241.3872528,Entering a tile takes time. Scavenging takes time. Crafting takes time.
Nv7MzyP9phY,FALSE,,245.1791721,And you've got to make your time count.
Nv7MzyP9phY,FALSE,,247.3224309,"The moment you get out of stasis,."
Nv7MzyP9phY,FALSE,,249.1909129,You've got a number of problems.
Nv7MzyP9phY,FALSE,,251.4618182,"And, you need to fix them real fast if you hope to survive."
Nv7MzyP9phY,FALSE,,255.0831438,"Problem 1:, You're, practically naked And, if you, like me,, have accidentally used your hospital gown to craft a glass shiv,."
Nv7MzyP9phY,FALSE,,262.8,"Then you're completely naked Get, some pants before hypothermia sets in and you die of pneumonia Problem 2: You're defenseless Get a stick: A pointy one, and if you get lucky,, you might find some raid boss-level gear."
Nv7MzyP9phY,FALSE,,275.6285714,"Like, a saucepan Problem, 3:, Thirst Drink, some toilet water Remember."
Nv7MzyP9phY,FALSE,,279.664484,Just because it's poisonous doesn't mean it's poisonous to you.
Nv7MzyP9phY,FALSE,,283.2456459,Dogs can't eat chocolate.
Nv7MzyP9phY,FALSE,,285.12,"Cats can't eat grapes, Why?."
Nv7MzyP9phY,FALSE,,287.36,"Because because they're weak Problem, 3, 5:, Hunger Go cook up some squirrel Squirrel is delicious and nutritious and practically ubiquitous."
Nv7MzyP9phY,FALSE,,296.3362184,"And finally, problem 4:."
Nv7MzyP9phY,TRUE,TRUE,298.68,"You look broke,, scuffed and wack as all hell."
Nv7MzyP9phY,FALSE,,301.5436563,Go fix your garments and get some sickass shoes Check this In.
Nv7MzyP9phY,FALSE,,305.4033669,"Today's episode of Cop This Look,."
Nv7MzyP9phY,FALSE,,307.5199824,We got my man looking fly here wearing the following:.
Nv7MzyP9phY,FALSE,,311.16,"Generic college t-shirt, triple-layered for maximum comfort and status, Adidas hoodie size, L male with pocket functionality, Calvin Klein, khaki, cargo, shorts, Size, something I forgot."
Nv7MzyP9phY,TRUE,TRUE,323.62,"This shit got pockets for days, No more fumbling around for your Xanax pills, Crocs (green) left foot, Because I only found one Gucci slippers, (pink) right foot."
Nv7MzyP9phY,FALSE,,333.6757576,"Again, I only found one of these things because they keep slipping off each time."
Nv7MzyP9phY,FALSE,,337.8724733,"I run away from a fight, Children's backpack, small What, else?."
Nv7MzyP9phY,FALSE,,341.38,"You need reliable storage for your treasures, which, currently, is a bunch of string, cumrags and loose branches."
Nv7MzyP9phY,FALSE,,348.1078569,Everything you need to make whatever it is I'm making.
Nv7MzyP9phY,FALSE,,351.7769231,"Spear It's sharp, effective and it hurts Also previously, I used to strap a hunting rifle Unfortunately, I, clicked a little too fast on the crafting recipe and unfortunately used my hunting rifle as wood for a campfire."
Nv7MzyP9phY,FALSE,,365.2269841,"Borgo saucepan Stainless steel, great for cooking water, Cooked water sells for about 8 pounds a bottle at the local crackden That's, not a joke. That's. My life."
Nv7MzyP9phY,FALSE,,375.3333333,"My grind, my hustle, and how I can afford all this primo luxury Speaking of primo luxury, I got a ride."
Nv7MzyP9phY,FALSE,,382.24785,"I got transport, fully functional four-wheel-drive."
Nv7MzyP9phY,FALSE,,386.08,"I stole an ASDA shopping, cart, Water, storage?,."
Nv7MzyP9phY,FALSE,,389.08,You betcha It delivers.
Nv7MzyP9phY,FALSE,,390.5190622,The racks that helps me bring in the stacks.
Nv7MzyP9phY,TRUE,TRUE,393.2720508,"This is not a kid's car,, but a goddamn crackhead chariot,, so don't fuck with me,."
Nv7MzyP9phY,FALSE,,398.54,"Because if you do, I'm going to run away, Play hard, live hard and you could look this good, because outwardly appearance reflects inner state of mind."
Nv7MzyP9phY,FALSE,,407.3335582,"You want to keep the park bench,."
Nv7MzyP9phY,FALSE,,409.38,You act like you own.
Nv7MzyP9phY,FALSE,,410.635107,"The park bench Speaking of which, combat is also turn-based and determined by a set of actions."
Nv7MzyP9phY,FALSE,,416.3129719,You can take each turn.
Nv7MzyP9phY,FALSE,,417.6876128,Protip: Don't get hit.
Nv7MzyP9phY,FALSE,,419.1914286,"Rival hobo squatting on your favorite park, bench?."
Nv7MzyP9phY,FALSE,,421.84,"Just stab him to death with a piece of broken glass, He would've, probably done the same to you Look,."
Nv7MzyP9phY,FALSE,,427.3285492,"It takes an entire combat round to ask questions,."
Nv7MzyP9phY,FALSE,,430.08,But it only takes about three rounds to score me.
Nv7MzyP9phY,FALSE,,432.9455667,"A new pair of slippers, Of course, things rarely work out as planned, There's all manner of random events and RNG to spice up your experience."
Nv7MzyP9phY,FALSE,,441.3238889,"Scavenging You might get lucky, You might also collapse."
Nv7MzyP9phY,FALSE,,444.7096127,"The roof, fall down a hole and, one time, I got a face: full of black mold Truly art imitates life."
Nv7MzyP9phY,FALSE,,450.9825,"In hindsight, I wish I got black mold poisoning, because in my current run,, I've somehow managed to get sprayed down with Agent Orange The effects of which will stay with me for the rest of the year."
Nv7MzyP9phY,FALSE,,462.105,"I've been alive for 11 days, In resignation, I've tried to go out peacefully by camping in the most dangerous part of town,, the local JobCentrePlus, hoping and praying that another crackhead jumps me."
Nv7MzyP9phY,FALSE,,475.56,"While I'm sleeping and stabs me in the ribs Inexplicably,, my prayers have not been answered."
Nv7MzyP9phY,FALSE,,481.596639,"Twice a crackhead has stumbled upon me, And twice,."
Nv7MzyP9phY,FALSE,,484.907054,"He has groped my soft body,."
Nv7MzyP9phY,FALSE,,486.92,"Stolen a single plastic bottle from my inventory and left Another time, I ripped up my plot necklace for a small piece of string."
Nv7MzyP9phY,FALSE,,494.8343143,I later found out you're not supposed to do that.
Nv7MzyP9phY,FALSE,,498.06,"And got chased around half the map by my very own: sleep paralysis, demon, On, the bright side,."
Nv7MzyP9phY,FALSE,,503.9633091,It did kill every other crackhead chasing me In.
Nv7MzyP9phY,FALSE,,506.9149637,"A later run, I found out that every other crackhead suffers just as much as we do."
Nv7MzyP9phY,FALSE,,511.8978824,"Spying on a nearby tile, I, spotted another specimen of humanity, I spied again to discern his intentions,, which currently were passing out, being unconscious and vomiting."
Nv7MzyP9phY,FALSE,,522.3669243,"At the same time,."
Nv7MzyP9phY,FALSE,,523.4042623,"I thought to myself, This is my chance."
Nv7MzyP9phY,FALSE,,526.0206052,"So I approached him Stealthily, quietly, slowly In that time, he managed to wake up, recover and walk away."
Nv7MzyP9phY,FALSE,,533.0918182,"It turned out I approached him, so slowly, in fact, that two full days had passed."
Nv7MzyP9phY,FALSE,,538.5510868,I'm not very competent.
Nv7MzyP9phY,FALSE,,540.0823451,"I did, however, manage to beat a man to death,."
Nv7MzyP9phY,FALSE,,543.36,"With an iPad Provided, you can survive that long, you'll see day turn into night."
Nv7MzyP9phY,FALSE,,548.7939865,"At night, you'll, finally be able to see it."
Nv7MzyP9phY,FALSE,,551.7457816,"The soft, siren glow of civilization,."
Nv7MzyP9phY,FALSE,,554.4248649,"Head far enough east and you'll finally be able to reach it, a place that offers the promise of comfort, refuge and safety The end of your long drug-induced journey."
Nv7MzyP9phY,FALSE,,565.7038095,"The Mecca of crackheads Once you get there, you'll, find out."
Nv7MzyP9phY,FALSE,,569.4508193,"It's actually just Manchester Outside,."
Nv7MzyP9phY,FALSE,,571.8464485,You can illegally juice electricity from the public library and warm yourself around the community trash barrel. Fire.
Nv7MzyP9phY,FALSE,,579.3175439,"Get loaded and get high off the hot toxic fumes of melting plastic, It's carcinogenic,, which means you're speeding up the process of evolution."
Nv7MzyP9phY,FALSE,,588.8310133,"Inside, you can shoplift from Tesco Express,."
Nv7MzyP9phY,FALSE,,592,"Get turned away at the hospital and go to your local Barclays branch, where one of the possible options is pretend to be a mentally retarded patient,, which really just describes every YouTuber."
Nv7MzyP9phY,FALSE,,603.6344186,Except we're not pretending Final score.
Nv7MzyP9phY,FALSE,,606.1230851,Neo Scavenger is a fantastic little game with a lot of options.
Nv7MzyP9phY,FALSE,,610.0427348,"It's short,, fluid and self-explanatory It is the streamlined inbred cousin of Cataclysm: Dark, Days Ahead,."
Nv7MzyP9phY,FALSE,,617.24,"Except it takes place in modern times, outside my goddamn window, I give NEO Scavenger 8 dirty rags out of the contents of my drinking water,, which, according to this is perfectly drinkable."
Nv7MzyP9phY,FALSE,,630.4697872,"And, if you would like to experience what life is like in the UK,, an experience that I would best describe as The Struggle,, then I recommend buying it."
Nv7MzyP9phY,FALSE,,639.8,"But, if you're a reasonable human being that doesn't get swayed by the sweet, curried words of a disembodied voice,, then I recommend trying."
Nv7MzyP9phY,FALSE,,647.756212,"It A warm thanks to the many members of The Merchants' Guild,."
Nv7MzyP9phY,FALSE,,651.16,"Generously, funding and bankrolling these videos This one, however,, is completely free."
Nv7MzyP9phY,FALSE,,656.3938664,"In lieu of current circumstances, Sseth needs to move out of this lovely neighborhood I'll do my very best to minimize disruption, get back on track and above all,."
Nv7MzyP9phY,FALSE,,666.34,"Avoid getting shanked You're, all truly wonderful, Have, a good one."
gLZJlf5rHVs,FALSE,,0.96,"The night sky seems peaceful and orderly, but in reality, stars are careening through the galaxy at speeds of hundreds of thousands of kilometers per hour, not bound by static formations. But."
gLZJlf5rHVs,FALSE,,13.36,"Changing neighborhoods constantly, fortunately, space is big, and so the stars of the milky way are very unlikely to hit us."
gLZJlf5rHVs,FALSE,,28.83389474,"Unfortunately, they don't have to hit anything to make us have a really bad time on earth."
gLZJlf5rHVs,FALSE,,26.24,And there are already stars starting to get very close [Music] to understand how dangerous stars are to us.
gLZJlf5rHVs,FALSE,,41.17047429,"We need to talk about gravity, gravity, attracts every piece of matter."
gLZJlf5rHVs,FALSE,,45.12,"To every other piece of matter in the universe, you are attracted by an atom, a million light years away and vice versa."
gLZJlf5rHVs,FALSE,,59.44380952,"Luckily, this force gets weaker over distance and it also depends on how."
gLZJlf5rHVs,FALSE,,56.16,"Massive, something is so things that are close and are very massive are more attractive, winning the cosmic tug of war."
gLZJlf5rHVs,FALSE,,72.73058919,"This way, massive things define how smaller things behave around them."
gLZJlf5rHVs,FALSE,,68.56,"The sun makes up 99 75 percent of all the mass in the solar system, and so it shapes the behavior and orbits of everything else in it billions of years ago after the sun was."
gLZJlf5rHVs,FALSE,,79.2,"Born the solar system was a chaotic and dangerous place, as the planets were formed from countless little pieces that collided constantly, but over the eons, a stable balance emerged today."
gLZJlf5rHVs,FALSE,,101.4262258,Most planets and asteroids have.
gLZJlf5rHVs,FALSE,,91.6,"Settled into safe and predictable orbits we have the inner and outer planets the asteroid and kuiper belt and at the edge the oort cloud, a giant sphere of comets orbiting slowly in cold storage. We."
gLZJlf5rHVs,FALSE,,105.119,"Really don't want this balance to be disturbed if another star came too close to us, its gravity would pull on everything in the solar system like a spoiled toddler, messing up the pleasant order of the."
gLZJlf5rHVs,FALSE,,116.64,Planets and asteroids and comets this isn't some imaginary danger.
gLZJlf5rHVs,FALSE,,125.7953936,"Some 70 000 years ago, a red, dwarf brown dwarf binary system passed through the or cloud and messed things up. It might even."
gLZJlf5rHVs,FALSE,,130.319,"Have sent a deadly onslaught of asteroids our way, but it could take two million years until those visitors from the orc cloud arrive in the inner solar system."
gLZJlf5rHVs,FALSE,,148.1368895,But there's a much bigger problem on the.
gLZJlf5rHVs,FALSE,,141.04,"Horizon gliese 710, a red dwarf with about half the mass of the sun, is currently headed towards the solar system."
gLZJlf5rHVs,FALSE,,155.3101177,"In about a million years, it'll pass through the york cloud."
gLZJlf5rHVs,FALSE,,152.08,"And become the brightest star in the night sky, a close flyby like this would unfold over hundreds of thousands of years, disrupting the orbits of millions of objects in the oort cloud considerably."
gLZJlf5rHVs,FALSE,,164,"If we're unlucky, it will trigger a new period of planetary bombardment, similar to the early solar system."
gLZJlf5rHVs,FALSE,,175.6894624,The night sky could be filled with comets and asteroids raining down on the inner.
gLZJlf5rHVs,FALSE,,174.56,"Solar system, the larger ones, could cause dinosaur level mass extinctions and would be bad for the stock market, but it could get much worse."
gLZJlf5rHVs,FALSE,,195.3118324,The galaxy is an intense place and stars.
gLZJlf5rHVs,FALSE,,187.12,"Get close to each other regularly, so it is possible that a star could come much closer and not just pass us but fly directly through the inner solar system."
gLZJlf5rHVs,FALSE,,208.1409171,This would be very bad in the extreme.
gLZJlf5rHVs,FALSE,,200.4,"The chance of another star colliding with the sun is astronomically unlikely, but that isn't what we're worried about if another star were to pass by about, as close as the earth is from the sun."
gLZJlf5rHVs,FALSE,,211.44,It could easily eject the earth from the solar system.
gLZJlf5rHVs,FALSE,,218.6396842,The odds of such an event are estimated to be around one in one hundred thousand in the next five billion years. Small.
gLZJlf5rHVs,FALSE,,222.319,"But not absurdly, so as we discussed in another video, there seem to be billions of rogue planets doing their own thing in the galaxy, and this is one way to make them. So if."
gLZJlf5rHVs,FALSE,,232.72,This were to happen with an average red dwarf.
gLZJlf5rHVs,FALSE,,239.0704731,"What would happen on earth kicking earth out of the solar system as the star enters the solar system, a small orangish dot appears in the sky."
gLZJlf5rHVs,FALSE,,245.439,"That grows bigger and bigger for months, eventually becoming visible during the day it would get bigger and much brighter than the moon too bright."
gLZJlf5rHVs,FALSE,,263.0507586,To look at directly.
gLZJlf5rHVs,FALSE,,265.4469163,The night sky would be filled with an.
gLZJlf5rHVs,FALSE,,257.759,"Eerie red glow after a few months, it would start shrinking again, but so would the sun."
gLZJlf5rHVs,FALSE,,269.9274768,"Over a few years, the sun slowly grows smaller in the sky and with."
gLZJlf5rHVs,FALSE,,268.32,It warmth and light start to dissipate all around the world as the days turn dark.
gLZJlf5rHVs,FALSE,,279.9139748,The final winter of humanity would begin.
gLZJlf5rHVs,FALSE,,285.7109623,The polar ice caps begin to grow and.
gLZJlf5rHVs,FALSE,,279.52,Spread while plants shrivel and die forests freeze and animals die in droves.
gLZJlf5rHVs,FALSE,,289.9087568,"As the earth passes the orbit of mars, the average surface temperature has plummeted to near minus 50 degrees."
gLZJlf5rHVs,FALSE,,292.08,Celsius from space earth begins to look like an icy moon.
gLZJlf5rHVs,FALSE,,300.6084324,The blue green surface becoming the pale grey white of death as global infrastructure breaks down people huddle together indoors.
gLZJlf5rHVs,FALSE,,305.6,"Burning what they can for warmth, as the temperature continues to drop counting the days until they'll be out of food which no longer grows."
gLZJlf5rHVs,FALSE,,322.1086705,Everybody living at the surface is.
gLZJlf5rHVs,FALSE,,315.6,"Living on borrowed time by the time earth reaches jupiter's orbit, surface temperatures sink to minus 150 degrees celsius lower than the coldest ever recorded temperatures in antarctica."
gLZJlf5rHVs,FALSE,,341.2896861,"Needless to say, by now, almost everyone."
gLZJlf5rHVs,FALSE,,331.28,"Is dead without the energy from sunlight to evaporate water clouds don't form, and the water cycle stops."
gLZJlf5rHVs,FALSE,,345.0215385,The polar ice caps eventually touch at the equator and the oceans become covered in a thick.
gLZJlf5rHVs,FALSE,,344.24,Layer of ice as more and more of its heat leaks out more water freezes onto the bottom of the ice sheet.
gLZJlf5rHVs,FALSE,,356.4212155,The concentration of salt in the deep ocean grows poisoning most animals that.
gLZJlf5rHVs,FALSE,,354.72,"Survived here, although around hydrothermal vents communities of extremophiles might adapt even to these circumstances deep below the surface, some bacteria would not notice much of any of this as they're still kept warm."
gLZJlf5rHVs,FALSE,,368.8,"By the radioactive decay of elements in the earth's core as the earth reaches the orbit of pluto and the kuiper belt, the sun is still the brightest star in the sky."
gLZJlf5rHVs,FALSE,,388.94375,But it's one among many with.
